"","Gene Symbol","Representative miRNA"
"5772596","SEMA4D","hsa-miR-548ad-3p"
"5772597","SEMA4D","hsa-miR-424-3p"
"5772598","SEMA4D","hsa-miR-548e-5p"
"5772599","SEMA4D","hsa-miR-548n"
"5772600","SEMA4D","hsa-miR-548az-5p"
"5772601","SEMA4D","hsa-miR-4668-3p"
"5772602","SEMA4D","hsa-miR-3662"
"5772603","SEMA4D","hsa-miR-7844-5p"
"5772604","SEMA4D","hsa-miR-186-5p"
"5772605","SEMA4D","hsa-miR-4311"
"5772606","SEMA4D","hsa-miR-1276"
"5772607","SEMA4D","hsa-miR-4484"
"5772608","SEMA4D","hsa-miR-548a-5p"
"5772609","SEMA4D","hsa-miR-548at-5p"
"5772610","SEMA4D","hsa-miR-561-3p"
"5772611","SEMA4D","hsa-miR-5692a"
"5772612","SEMA4D","hsa-miR-3121-3p"
"5772613","SEMA4D","hsa-miR-551b-5p"
"5772614","SEMA4D","hsa-miR-522-3p"
"5772615","SEMA4D","hsa-miR-495-3p"
"5772616","SEMA4D","hsa-miR-7-1-3p"
"5772617","SEMA4D","hsa-miR-337-5p"
"5772618","SEMA4D","hsa-miR-5583-5p"
"5772619","SEMA4D","hsa-miR-6750-3p"
"5772620","SEMA4D","hsa-miR-4432"
"5772621","SEMA4D","hsa-miR-8087"
"5772622","SEMA4D","hsa-miR-7109-3p"
"5772623","SEMA4D","hsa-miR-651-3p"
"5772624","SEMA4D","hsa-miR-8080"
"5772625","SEMA4D","hsa-miR-4428"
"5772626","SEMA4D","hsa-miR-524-3p"
"5772627","SEMA4D","hsa-miR-548ba"
"5772628","SEMA4D","hsa-miR-224-5p"
"5772629","SEMA4D","hsa-miR-3184-3p"
"5772630","SEMA4D","hsa-miR-1277-5p"
"5772631","SEMA4D","hsa-miR-5700"
"5772632","SEMA4D","hsa-miR-513b-3p"
"5772633","SEMA4D","hsa-miR-33a-3p"
"5772634","SEMA4D","hsa-miR-3529-3p"
"5772635","SEMA4D","hsa-miR-624-3p"
"5772636","SEMA4D","hsa-miR-338-5p"
"5772637","SEMA4D","hsa-miR-7849-3p"
"5772638","SEMA4D","hsa-miR-4801"
"5772639","SEMA4D","hsa-miR-4704-5p"
"5772640","SEMA4D","hsa-miR-6757-3p"
"5772641","SEMA4D","hsa-miR-5683"
"5772642","SEMA4D","hsa-miR-6856-3p"
"5772643","SEMA4D","hsa-miR-4700-3p"
"5772644","SEMA4D","hsa-miR-4438"
"5772645","SEMA4D","hsa-miR-942-3p"
"5772646","SEMA4D","hsa-miR-7153-3p"
"5772647","SEMA4D","hsa-miR-660-5p"
"5772648","SEMA4D","hsa-miR-3939"
"5772649","SEMA4D","hsa-miR-512-5p"
"5772650","SEMA4D","hsa-miR-510-5p"
"5772651","SEMA4D","hsa-miR-4724-5p"
"5772652","SEMA4D","hsa-miR-892b"
"5772653","SEMA4D","hsa-miR-5197-3p"
"5772654","SEMA4D","hsa-miR-4524b-3p"
"5772655","SEMA4D","hsa-miR-4463"
"5772656","SEMA4D","hsa-miR-3925-5p"
"5772657","SEMA4D","hsa-miR-6856-5p"
"5772658","SEMA4D","hsa-miR-3916"
"5772659","SEMA4D","hsa-miR-548p"
"5772660","SEMA4D","hsa-miR-451b"
"5772661","SEMA4D","hsa-miR-6165"
"5772662","SEMA4D","hsa-miR-4687-5p"
"5772663","SEMA4D","hsa-miR-6779-3p"
"5772664","SEMA4D","hsa-miR-596"
"5772665","SEMA4D","hsa-miR-4781-5p"
"5772666","SEMA4D","hsa-miR-6854-5p"
"5772667","SEMA4D","hsa-miR-4496"
"5772668","SEMA4D","hsa-miR-4476"
"5772669","SEMA4D","hsa-miR-3169"
"5772670","SEMA4D","hsa-miR-6888-5p"
"5772671","SEMA4D","hsa-miR-4779"
"5772672","SEMA4D","hsa-miR-34b-5p"
"5772673","SEMA4D","hsa-miR-9500"
"5772674","SEMA4D","hsa-miR-6760-5p"
"5772675","SEMA4D","hsa-miR-4739"
"5772676","SEMA4D","hsa-miR-6757-5p"
"5772677","SEMA4D","hsa-miR-7160-3p"
"5772678","SEMA4D","hsa-miR-3141"
"5772679","SEMA4D","hsa-miR-5088-5p"
"5772680","SEMA4D","hsa-miR-6783-5p"
"5772681","SEMA4D","hsa-miR-6085"
"5772682","SEMA4D","hsa-miR-6732-5p"
"5772683","SEMA4D","hsa-miR-6831-5p"
"5772684","SEMA4D","hsa-miR-3677-5p"
"5772685","SEMA4D","hsa-miR-1296-3p"
"5772686","SEMA4D","hsa-miR-3163"
"5772687","SEMA4D","hsa-miR-381-3p"
"5772688","SEMA4D","hsa-miR-4666a-3p"
"5772689","SEMA4D","hsa-miR-410-3p"
"5772690","SEMA4D","hsa-miR-5011-5p"
"5772691","SEMA4D","hsa-miR-2681-3p"
"5772692","SEMA4D","hsa-miR-96-3p"
"5772693","SEMA4D","hsa-miR-188-5p"
"5772694","SEMA4D","hsa-miR-487b-3p"
"5772695","SEMA4D","hsa-miR-3126-3p"
"5772696","SEMA4D","hsa-miR-586"
"5772697","SEMA4D","hsa-miR-3688-3p"
"5772698","SEMA4D","hsa-miR-6514-5p"
"5772699","SEMA4D","hsa-miR-889-5p"
"5772700","SEMA4D","hsa-miR-654-3p"
"5772701","SEMA4D","hsa-miR-4657"
"5772702","SEMA4D","hsa-miR-299-3p"
"5772703","SEMA4D","hsa-miR-4699-3p"
"5772704","SEMA4D","hsa-miR-5002-5p"
"5772705","SEMA4D","hsa-miR-1323"
"5772706","SEMA4D","hsa-miR-8063"
"5772707","SEMA4D","hsa-miR-4698"
"5772708","SEMA4D","hsa-miR-330-3p"
"5772709","SEMA4D","hsa-miR-3973"
"5772710","SEMA4D","hsa-miR-520g-3p"
"5772711","SEMA4D","hsa-miR-4762-5p"
"5772712","SEMA4D","hsa-miR-6830-5p"
"5772713","SEMA4D","hsa-miR-3922-5p"
"5772714","SEMA4D","hsa-miR-5697"
"5772715","SEMA4D","hsa-miR-4719"
"5772716","SEMA4D","hsa-miR-4457"
"5772717","SEMA4D","hsa-miR-216b-3p"
"5772718","SEMA4D","hsa-miR-4717-3p"
"5772719","SEMA4D","hsa-miR-1226-3p"
"5772720","SEMA4D","hsa-miR-3622a-3p"
"5772721","SEMA4D","hsa-miR-6765-3p"
"5772722","SEMA4D","hsa-miR-6767-3p"
"5772723","SEMA4D","hsa-miR-6760-3p"
"5772724","SEMA4D","hsa-miR-1324"
"5772725","SEMA4D","hsa-miR-3919"
"5772726","SEMA4D","hsa-miR-4756-3p"
"5772727","SEMA4D","hsa-miR-4257"
"5772728","SEMA4D","hsa-miR-383-3p"
"5772729","SEMA4D","hsa-miR-922"
"5772730","SEMA4D","hsa-miR-214-3p"
"5772731","SEMA4D","hsa-miR-4691-3p"
"5772732","SEMA4D","hsa-miR-5685"
"5772733","SEMA4D","hsa-miR-6736-3p"
"5772734","SEMA4D","hsa-miR-873-5p.1"
"5772735","SEMA4D","hsa-miR-5000-3p"
"5772736","SEMA4D","hsa-miR-4768-3p"
"5772737","SEMA4D","hsa-miR-4459"
"5772738","SEMA4D","hsa-miR-4692"
"5772739","SEMA4D","hsa-miR-1972"
"5772740","SEMA4D","hsa-miR-484"
"5772741","SEMA4D","hsa-miR-4270"
"5772742","SEMA4D","hsa-miR-6798-5p"
"5772743","SEMA4D","hsa-miR-5190"
"5772744","SEMA4D","hsa-miR-5693"
"5772745","SEMA4D","hsa-miR-194-3p"
"5772746","SEMA4D","hsa-miR-584-3p"
"5772747","SEMA4D","hsa-miR-4729"
"5772748","SEMA4D","hsa-miR-1250-3p"
"5772749","SEMA4D","hsa-miR-153-5p"
"5772750","SEMA4D","hsa-miR-3691-3p"
"5772751","SEMA4D","hsa-miR-6777-3p"
"5772752","SEMA4D","hsa-miR-488-5p"
"5772753","SEMA4D","hsa-miR-6849-3p"
"5772754","SEMA4D","hsa-miR-665"
"5772755","SEMA4D","hsa-miR-4645-5p"
"5772756","SEMA4D","hsa-miR-7113-5p"
"5772757","SEMA4D","hsa-miR-6837-5p"
"5772758","SEMA4D","hsa-miR-770-5p"
"5772759","SEMA4D","hsa-miR-1224-3p"
"5772760","SEMA4D","hsa-miR-4301"
"5772761","SEMA4D","hsa-miR-1915-3p"
"5772762","SEMA4D","hsa-miR-6793-3p"
"5772763","SEMA4D","hsa-miR-4286"
"5772764","SEMA4D","hsa-miR-361-3p"
"5772765","SEMA4D","hsa-miR-4707-5p"
"5772766","SEMA4D","hsa-miR-4258"
"5772767","SEMA4D","hsa-miR-7108-3p"
"5772768","SEMA4D","hsa-miR-6803-3p"
"5772769","SEMA4D","hsa-miR-4655-3p"
"5772770","SEMA4D","hsa-miR-345-3p"
"5772771","SEMA4D","hsa-miR-4732-3p"
"5772772","SEMA4D","hsa-miR-5088-3p"
"5772773","SEMA4D","hsa-miR-4780"
"5772774","SEMA4D","hsa-miR-6780b-3p"
"5772775","SEMA4D","hsa-miR-4485-5p"
"5772776","SEMA4D","hsa-miR-6784-5p"
"5772777","SEMA4D","hsa-miR-1973"
"5772778","SEMA4D","hsa-miR-5009-3p"
"5772779","SEMA4D","hsa-miR-6761-3p"
"5772780","SEMA4D","hsa-miR-3927-5p"
"5772781","SEMA4D","hsa-miR-660-3p"
"5772782","SEMA4D","hsa-miR-877-3p"
"5772783","SEMA4D","hsa-miR-4324"
"5772784","SEMA4D","hsa-miR-3690"
"5772785","SEMA4D","hsa-miR-221-5p"
"5772786","SEMA4D","hsa-miR-939-3p"
"5772787","SEMA4D","hsa-miR-486-5p"
"5772788","SEMA4D","hsa-miR-6748-3p"
"5772789","SEMA4D","hsa-miR-4421"
"5772790","SEMA4D","hsa-miR-6734-3p"
"5772791","SEMA4D","hsa-miR-1248"
"5772792","SEMA4D","hsa-miR-196b-3p"
"5772793","SEMA4D","hsa-miR-1249-3p"
"5772794","SEMA4D","hsa-miR-6749-5p"
"5772795","SEMA4D","hsa-miR-6889-5p"
"5772796","SEMA4D","hsa-miR-4536-3p"
"5772797","SEMA4D","hsa-miR-4521"
"5772798","SEMA4D","hsa-miR-371b-5p"
"5772799","SEMA4D","hsa-miR-342-3p"
"5772800","SEMA4D","hsa-miR-6787-3p"
"5772801","SEMA4D","hsa-miR-3664-3p"
"5772802","SEMA4D","hsa-miR-6870-3p"
"5772803","SEMA4D","hsa-miR-6758-3p"
"5772804","SEMA4D","hsa-miR-519d-5p"
"5772805","SEMA4D","hsa-miR-5695"
"5772806","SEMA4D","hsa-miR-2116-3p"
"5772807","SEMA4D","hsa-miR-3605-3p"
"5772808","SEMA4D","hsa-miR-6845-3p"
"5772809","SEMA4D","hsa-miR-326"
"5772810","SEMA4D","hsa-miR-6515-3p"
"5772811","SEMA4D","hsa-miR-1236-3p"
"5772812","SEMA4D","hsa-miR-4750-3p"
"5772813","SEMA4D","hsa-miR-4251"
"5772814","SEMA4D","hsa-miR-7162-3p"
"5772815","SEMA4D","hsa-miR-3130-3p"
"5772816","SEMA4D","hsa-miR-4793-3p"
"5772817","SEMA4D","hsa-miR-1184"
"5772818","SEMA4D","hsa-miR-875-3p"
"5772819","SEMA4D","hsa-miR-6128"
"5772820","SEMA4D","hsa-miR-4638-3p"
"5772821","SEMA4D","hsa-miR-378a-3p"
"5772822","SEMA4D","hsa-miR-6868-5p"
"5772823","SEMA4D","hsa-miR-3190-5p"
"5772824","SEMA4D","hsa-miR-3176"
"5772825","SEMA4D","hsa-miR-149-5p"
"5772826","SEMA4D","hsa-miR-4646-5p"
"5772827","SEMA4D","hsa-miR-6506-5p"
"5772828","SEMA4D","hsa-miR-3187-5p"
"5772829","SEMA4D","hsa-miR-4486"
"5772830","SEMA4D","hsa-miR-378g"
"5772831","SEMA4D","hsa-miR-29b-1-5p"
"5772832","SEMA4D","hsa-miR-3607-3p"
"5772833","SEMA4D","hsa-miR-3120-5p"
"5772834","SEMA4D","hsa-miR-4677-3p"
"5772835","SEMA4D","hsa-miR-6889-3p"
"5772836","SEMA4D","hsa-miR-134-3p"
"5772837","SEMA4D","hsa-miR-676-5p"
"5772838","SEMA4D","hsa-miR-412-3p"
"5772839","SEMA4D","hsa-miR-6837-3p"
"5772840","SEMA4D","hsa-miR-942-5p"
"5772841","SEMA4D","hsa-miR-3182"
"5772842","SEMA4D","hsa-miR-4778-3p"
"5772843","SEMA4D","hsa-miR-570-3p"
"5772844","SEMA4D","hsa-miR-4738-3p"
"5772845","SEMA4D","hsa-miR-5681a"
"5772846","SEMA4D","hsa-miR-3185"
"5772847","SEMA4D","hsa-miR-7515"
"5772848","SEMA4D","hsa-miR-3179"
"5772849","SEMA4D","hsa-miR-493-3p"
"5772850","SEMA4D","hsa-miR-5585-5p"
"5772851","SEMA4D","hsa-miR-4795-5p"
"5772852","SEMA4D","hsa-miR-642a-3p"
"5772853","SEMA4D","hsa-miR-1180-5p"
"5772854","SEMA4D","hsa-miR-6859-3p"
"5772855","SEMA4D","hsa-miR-6846-3p"
"5772856","SEMA4D","hsa-miR-29c-5p"
"5772857","SEMA4D","hsa-miR-4513"
"5772858","SEMA4D","hsa-miR-6857-3p"
"5772859","SEMA4D","hsa-miR-617"
"5772860","SEMA4D","hsa-miR-6505-3p"
"5772861","SEMA4D","hsa-miR-589-5p"
"5772862","SEMA4D","hsa-miR-4524a-3p"
"5772863","SEMA4D","hsa-miR-1273f"
"5772864","SEMA4D","hsa-miR-558"
"5772865","SEMA4D","hsa-miR-27b-5p"
"5772866","SEMA4D","hsa-miR-3928-3p"
"5772867","SEMA4D","hsa-miR-5004-5p"
"5772868","SEMA4D","hsa-miR-3150b-3p"
"5772869","SEMA4D","hsa-miR-3605-5p"
"5772870","SEMA4D","hsa-miR-5008-5p"
"5772871","SEMA4D","hsa-miR-3975"
"5772872","SEMA4D","hsa-miR-2467-5p"
"5772873","SEMA4D","hsa-miR-485-5p"
"5772874","SEMA4D","hsa-miR-3188"
"5772875","SEMA4D","hsa-miR-3126-5p"
"5772876","SEMA4D","hsa-miR-6127"
"5772877","SEMA4D","hsa-miR-3616-3p"
"5772878","SEMA4D","hsa-miR-423-5p"
"5772879","SEMA4D","hsa-miR-6804-5p"
"5772880","SEMA4D","hsa-miR-98-5p"
"5772881","SEMA4D","hsa-miR-655-5p"
"5772882","SEMA4D","hsa-miR-377-5p"
"5772883","SEMA4D","hsa-miR-4745-5p"
"5772884","SEMA4D","hsa-miR-574-5p"
"5772885","SEMA4D","hsa-miR-3659"
"5772886","SEMA4D","hsa-miR-8082"
"5772887","SEMA4D","hsa-miR-508-3p"
"5772888","SEMA4D","hsa-miR-548aj-5p"
"5772889","SEMA4D","hsa-miR-1468-3p"
"5772890","SEMA4D","hsa-miR-298"
"5772891","SEMA4D","hsa-miR-4660"
"5772892","SEMA4D","hsa-miR-873-5p.2"
"5772893","SEMA4D","hsa-miR-6132"
"5772894","SEMA4D","hsa-miR-1909-3p"
"5772895","SEMA4D","hsa-miR-3194-5p"
"5772896","SEMA4D","hsa-miR-4313"
"5772897","SEMA4D","hsa-miR-4707-3p"
"5772898","SEMA4D","hsa-miR-7976"
"5772899","SEMA4D","hsa-miR-4632-3p"
"5772900","SEMA4D","hsa-miR-6791-3p"
"5772901","SEMA4D","hsa-miR-1254"
"5772902","SEMA4D","hsa-miR-661"
"5772903","SEMA4D","hsa-miR-6820-5p"
"5772904","SEMA4D","hsa-miR-4767"
"5772905","SEMA4D","hsa-miR-4706"
"5772906","SEMA4D","hsa-miR-7158-5p"
"5772907","SEMA4D","hsa-miR-3934-3p"
"5772908","SEMA4D","hsa-miR-3135b"
"5772909","SEMA4D","hsa-miR-1287-5p"
"5772910","SEMA4D","hsa-miR-626"
"5772911","SEMA4D","hsa-miR-2115-5p"
"5772912","SEMA4D","hsa-miR-516a-3p"
"5772913","SEMA4D","hsa-miR-103a-2-5p"
"5772914","SEMA4D","hsa-miR-3148"
"5772915","SEMA4D","hsa-miR-6124"
"5772916","SEMA4D","hsa-miR-6077"
"5772917","SEMA4D","hsa-miR-3202"
"5772918","SEMA4D","hsa-miR-711"
"5772919","SEMA4D","hsa-miR-4740-5p"
"5772920","SEMA4D","hsa-miR-5703"
"5772921","SEMA4D","hsa-miR-139-3p"
"5772922","SEMA4D","hsa-miR-505-5p"
"5772923","SEMA4D","hsa-miR-766-5p"
"5772924","SEMA4D","hsa-miR-7154-3p"
"5772925","SEMA4D","hsa-miR-765"
"5772926","SEMA4D","hsa-miR-6894-5p"
"5772927","SEMA4D","hsa-miR-6797-5p"
"5772928","SEMA4D","hsa-miR-504-3p"
"5772929","SEMA4D","hsa-miR-5191"
"5772930","SEMA4D","hsa-miR-4764-5p"
"5772931","SEMA4D","hsa-miR-593-5p"
"5772932","SEMA4D","hsa-miR-4763-3p"
"5772933","SEMA4D","hsa-miR-4736"
"5772934","SEMA4D","hsa-miR-3136-3p"
"5772935","SEMA4D","hsa-miR-6735-3p"
"5772936","SEMA4D","hsa-miR-6789-3p"
"5772937","SEMA4D","hsa-miR-604"
"5772938","SEMA4D","hsa-miR-6762-3p"
"5772939","SEMA4D","hsa-miR-3652"
"5772940","SEMA4D","hsa-miR-4505"
"5772941","SEMA4D","hsa-miR-7974"
"5772942","SEMA4D","hsa-miR-4687-3p"
"5772943","SEMA4D","hsa-miR-6815-3p"
"5772944","SEMA4D","hsa-miR-4668-5p"
"5772945","SEMA4D","hsa-miR-3153"
"5772946","SEMA4D","hsa-miR-4747-5p"
"5772947","SEMA4D","hsa-miR-6878-5p"
"5772948","SEMA4D","hsa-miR-8085"
"5772949","SEMA4D","hsa-miR-7106-5p"
"5772950","SEMA4D","hsa-miR-6785-5p"
"5772951","SEMA4D","hsa-miR-6799-5p"
"5772952","SEMA4D","hsa-miR-5187-5p"
"5772953","SEMA4D","hsa-miR-6721-5p"
"5772954","SEMA4D","hsa-miR-4640-5p"
"5772955","SEMA4D","hsa-miR-6508-3p"
"5772956","SEMA4D","hsa-miR-296-5p"
"5772957","SEMA4D","hsa-miR-2861"
"5772958","SEMA4D","hsa-miR-1268a"
"5772959","SEMA4D","hsa-miR-664b-5p"
"5772960","SEMA4D","hsa-miR-4437"
"5772961","SEMA4D","hsa-miR-27a-5p"
"5772962","SEMA4D","hsa-miR-6780b-5p"
"5772963","SEMA4D","hsa-miR-3175"
"5772964","SEMA4D","hsa-miR-6825-5p"
"5772965","SEMA4D","hsa-miR-486-3p"
"5772966","SEMA4D","hsa-miR-6762-5p"
"5772967","SEMA4D","hsa-miR-128-1-5p"
"5772968","SEMA4D","hsa-miR-3180"
"5772969","SEMA4D","hsa-miR-615-5p"
"5772970","SEMA4D","hsa-miR-555"
"5772971","SEMA4D","hsa-miR-503-3p"
"5772972","SEMA4D","hsa-miR-4650-3p"
"5772973","SEMA4D","hsa-miR-152-5p"
"5772974","SEMA4D","hsa-miR-563"
"5772975","SEMA4D","hsa-miR-92a-1-5p"
"5772976","SEMA4D","hsa-miR-410-5p"
"5772977","SEMA4D","hsa-miR-668-3p"
"5772978","SEMA4D","hsa-miR-616-3p"
"5772979","SEMA4D","hsa-miR-4449"
"5772980","SEMA4D","hsa-miR-3909"
"5772981","SEMA4D","hsa-miR-3618"
"5772982","SEMA4D","hsa-miR-934"
"5772983","SEMA4D","hsa-miR-346"
"5772984","SEMA4D","hsa-miR-6740-3p"
"5772985","SEMA4D","hsa-miR-4504"
"5772986","SEMA4D","hsa-miR-542-3p"
"5772987","SEMA4D","hsa-miR-134-5p"
"5772988","SEMA4D","hsa-miR-4316"
"5772989","SEMA4D","hsa-miR-1271-3p"
"5772990","SEMA4D","hsa-miR-3190-3p"
"5772991","SEMA4D","hsa-miR-7847-3p"
"5772992","SEMA4D","hsa-miR-3691-5p"
"5772993","SEMA4D","hsa-miR-663b"
"5772994","SEMA4D","hsa-miR-4648"
"5772995","SEMA4D","hsa-miR-6778-5p"
"5772996","SEMA4D","hsa-miR-4654"
"5772997","SEMA4D","hsa-miR-4417"
"5772998","SEMA4D","hsa-miR-223-5p"
"5772999","SEMA4D","hsa-miR-642b-5p"
"5773000","SEMA4D","hsa-miR-4425"
"5773001","SEMA4D","hsa-miR-6792-5p"
"5773002","SEMA4D","hsa-miR-524-5p"
"5773003","SEMA4D","hsa-miR-582-5p"
"5773004","SEMA4D","hsa-miR-4724-3p"
"5773005","SEMA4D","hsa-miR-4766-3p"
"5773006","SEMA4D","hsa-miR-4266"
"5773007","SEMA4D","hsa-miR-4727-3p"
"5773008","SEMA4D","hsa-miR-4460"
"5773009","SEMA4D","hsa-miR-340-5p"
"5773010","SEMA4D","hsa-miR-98-3p"
"5773011","SEMA4D","hsa-miR-4633-5p"
"5773012","SEMA4D","hsa-miR-561-5p"
"5773013","SEMA4D","hsa-miR-377-3p"
"5773014","SEMA4D","hsa-miR-513a-5p"
"5773015","SEMA4D","hsa-miR-197-3p"
"5773016","SEMA4D","hsa-miR-4291"
"5773017","SEMA4D","hsa-miR-3157-5p"
"5773018","SEMA4D","hsa-miR-4276"
"5773019","SEMA4D","hsa-miR-5696"
"5773020","SEMA4D","hsa-miR-525-5p"
"5773021","SEMA4D","hsa-miR-6720-5p"
"5773022","SEMA4D","hsa-miR-2355-5p"
"5773023","SEMA4D","hsa-miR-642a-5p"
"5773024","SEMA4D","hsa-miR-670-5p"
"5773025","SEMA4D","hsa-miR-623"
"5773026","SEMA4D","hsa-miR-337-3p"
"5773027","SEMA4D","hsa-miR-6881-3p"
"5773028","SEMA4D","hsa-miR-3181"
"5773029","SEMA4D","hsa-miR-517a-3p"
"5773030","SEMA4D","hsa-miR-4799-5p"
"5773031","SEMA4D","hsa-miR-1287-3p"
"5773032","SEMA4D","hsa-miR-515-5p"
"5773033","SEMA4D","hsa-miR-4256"
"5773034","SEMA4D","hsa-miR-1299"
"5773035","SEMA4D","hsa-miR-3686"
"5773036","SEMA4D","hsa-miR-6888-3p"
"5773037","SEMA4D","hsa-miR-7843-3p"
"5773038","SEMA4D","hsa-miR-127-5p"
"5773039","SEMA4D","hsa-miR-6864-5p"
"5773040","SEMA4D","hsa-miR-580-3p"
"5773041","SEMA4D","hsa-miR-3915"
"5773042","SEMA4D","hsa-miR-6834-5p"
"5773043","SEMA4D","hsa-miR-1226-5p"
"5773044","SEMA4D","hsa-miR-6734-5p"
"5773045","SEMA4D","hsa-miR-4758-5p"
"5773046","SEMA4D","hsa-miR-106a-3p"
"5773047","SEMA4D","hsa-miR-7156-3p"
"5773048","SEMA4D","hsa-miR-192-3p"
"5773049","SEMA4D","hsa-miR-1178-3p"
"5773050","SEMA4D","hsa-miR-5691"
"5773051","SEMA4D","hsa-miR-1273e"
"5773052","SEMA4D","hsa-miR-4520-3p"
"5773053","SEMA4D","hsa-miR-6515-5p"
"5773054","SEMA4D","hsa-miR-7150"
"5773055","SEMA4D","hsa-miR-4435"
"5773056","SEMA4D","hsa-miR-647"
"5773057","SEMA4D","hsa-miR-6842-3p"
"5773058","SEMA4D","hsa-miR-6780a-5p"
"5773059","SEMA4D","hsa-miR-6728-5p"
"5773060","SEMA4D","hsa-miR-4674"
"5773061","SEMA4D","hsa-miR-1227-5p"
"5773062","SEMA4D","hsa-miR-1225-5p"
"5773063","SEMA4D","hsa-miR-1229-5p"
"5773064","SEMA4D","hsa-miR-5587-5p"
"5773065","SEMA4D","hsa-miR-4288"
"5773066","SEMA4D","hsa-miR-1231"
"5773067","SEMA4D","hsa-miR-3611"
"5773068","SEMA4D","hsa-miR-550b-2-5p"
"5773069","SEMA4D","hsa-miR-7108-5p"
"5773070","SEMA4D","hsa-miR-4265"
"5773071","SEMA4D","hsa-miR-4503"
"5773072","SEMA4D","hsa-miR-374b-3p"
"5773073","SEMA4D","hsa-miR-3591-5p"
"5773074","SEMA4D","hsa-miR-491-3p"
"5773075","SEMA4D","hsa-miR-325-3p"
"5773076","SEMA4D","hsa-miR-3679-3p"
"5773077","SEMA4D","hsa-miR-4755-5p"
"5773078","SEMA4D","hsa-miR-4263"
"5773079","SEMA4D","hsa-miR-576-5p"
"5773080","SEMA4D","hsa-miR-4659a-3p"
"5773081","SEMA4D","hsa-miR-450a-1-3p"
"5773082","SEMA4D","hsa-miR-450a-2-3p"
"5773083","SEMA4D","hsa-miR-4260"
"5773084","SEMA4D","hsa-miR-5572"
"5773085","SEMA4D","hsa-miR-4446-5p"
"5830875","SFRP1","hsa-miR-27a-3p"
"5830876","SFRP1","hsa-miR-144-3p"
"5830877","SFRP1","hsa-miR-1-3p"
"5830878","SFRP1","hsa-miR-128-3p"
"5830879","SFRP1","hsa-miR-203a-3p.2"
"5830880","SFRP1","hsa-miR-203a-3p.1"
"5830881","SFRP1","hsa-miR-3064-5p"
"5830882","SFRP1","hsa-miR-146a-5p"
"5830883","SFRP1","hsa-miR-129-5p"
"5830884","SFRP1","hsa-miR-182-5p"
"5830885","SFRP1","hsa-miR-1-5p"
"5830886","SFRP1","hsa-miR-142-5p"
"5830887","SFRP1","hsa-miR-133a-3p.1"
"5830888","SFRP1","hsa-miR-106b-5p"
"5830889","SFRP1","hsa-miR-191-5p"
"5830890","SFRP1","hsa-miR-10b-5p"
"5830891","SFRP1","hsa-miR-383-5p.2"
"5830892","SFRP1","hsa-miR-301a-3p"
"5830893","SFRP1","hsa-miR-425-5p"
"5830894","SFRP1","hsa-miR-1306-5p"
"5830895","SFRP1","hsa-miR-140-3p.1"
"5830896","SFRP1","hsa-miR-212-5p"
"5830897","SFRP1","hsa-miR-383-5p.1"
"5830898","SFRP1","hsa-miR-103a-3p"
"5830899","SFRP1","hsa-miR-184"
"5830900","SFRP1","hsa-miR-193a-5p"
"5830901","SFRP1","hsa-miR-23a-3p"
"5830902","SFRP1","hsa-miR-204-5p"
"5830903","SFRP1","hsa-miR-215-5p"
"5830904","SFRP1","hsa-miR-548ac"
"5830905","SFRP1","hsa-miR-548ae-3p"
"5830906","SFRP1","hsa-miR-548c-3p"
"5830907","SFRP1","hsa-miR-548aa"
"5830908","SFRP1","hsa-miR-548as-3p"
"5830909","SFRP1","hsa-miR-548at-3p"
"5830910","SFRP1","hsa-miR-548a-3p"
"5830911","SFRP1","hsa-miR-548e-5p"
"5830912","SFRP1","hsa-miR-548az-5p"
"5830913","SFRP1","hsa-miR-3662"
"5830914","SFRP1","hsa-miR-4282"
"5830915","SFRP1","hsa-miR-6771-3p"
"5830916","SFRP1","hsa-miR-7844-5p"
"5830917","SFRP1","hsa-miR-548av-3p"
"5830918","SFRP1","hsa-miR-548u"
"5830919","SFRP1","hsa-miR-583"
"5830920","SFRP1","hsa-miR-6835-3p"
"5830921","SFRP1","hsa-miR-4422"
"5830922","SFRP1","hsa-miR-320b"
"5830923","SFRP1","hsa-miR-548an"
"5830924","SFRP1","hsa-miR-548a-5p"
"5830925","SFRP1","hsa-miR-548av-5p"
"5830926","SFRP1","hsa-miR-548l"
"5830927","SFRP1","hsa-miR-548at-5p"
"5830928","SFRP1","hsa-miR-561-3p"
"5830929","SFRP1","hsa-miR-605-5p"
"5830930","SFRP1","hsa-miR-3646"
"5830931","SFRP1","hsa-miR-1252-3p"
"5830932","SFRP1","hsa-miR-4694-3p"
"5830933","SFRP1","hsa-miR-522-3p"
"5830934","SFRP1","hsa-miR-7-1-3p"
"5830935","SFRP1","hsa-miR-4803"
"5830936","SFRP1","hsa-miR-1273d"
"5830937","SFRP1","hsa-miR-4485-3p"
"5830938","SFRP1","hsa-miR-3129-3p"
"5830939","SFRP1","hsa-miR-606"
"5830940","SFRP1","hsa-miR-708-3p"
"5830941","SFRP1","hsa-miR-618"
"5830942","SFRP1","hsa-miR-6507-5p"
"5830943","SFRP1","hsa-miR-3667-5p"
"5830944","SFRP1","hsa-miR-548ao-3p"
"5830945","SFRP1","hsa-miR-4662a-3p"
"5830946","SFRP1","hsa-miR-99a-3p"
"5830947","SFRP1","hsa-miR-6796-3p"
