"name","selected","shared name","type"
"hsa-miR-33b-3p","false","hsa-miR-33b-3p","miRNA"
"hsa-miR-4802-5p","false","hsa-miR-4802-5p","miRNA"
"hsa-miR-379-3p","false","hsa-miR-379-3p","miRNA"
"hsa-miR-380-3p","false","hsa-miR-380-3p","miRNA"
"hsa-miR-5003-5p","false","hsa-miR-5003-5p","miRNA"
"hsa-miR-3186-3p","false","hsa-miR-3186-3p","miRNA"
"hsa-miR-6767-3p","false","hsa-miR-6767-3p","miRNA"
"hsa-miR-483-3p.2","false","hsa-miR-483-3p.2","miRNA"
"hsa-miR-6501-3p","false","hsa-miR-6501-3p","miRNA"
"hsa-miR-4310","false","hsa-miR-4310","miRNA"
"hsa-miR-4270","false","hsa-miR-4270","miRNA"
"hsa-miR-4645-5p","false","hsa-miR-4645-5p","miRNA"
"hsa-miR-770-5p","false","hsa-miR-770-5p","miRNA"
"hsa-miR-181a-3p","false","hsa-miR-181a-3p","miRNA"
"hsa-miR-662","false","hsa-miR-662","miRNA"
"hsa-miR-7108-3p","false","hsa-miR-7108-3p","miRNA"
"hsa-miR-339-5p","false","hsa-miR-339-5p","miRNA"
"hsa-miR-4780","false","hsa-miR-4780","miRNA"
"hsa-miR-6780b-3p","false","hsa-miR-6780b-3p","miRNA"
"hsa-miR-671-3p","false","hsa-miR-671-3p","miRNA"
"hsa-miR-1973","false","hsa-miR-1973","miRNA"
"hsa-miR-6769b-3p","false","hsa-miR-6769b-3p","miRNA"
"hsa-miR-3189-3p","false","hsa-miR-3189-3p","miRNA"
"hsa-miR-6825-3p","false","hsa-miR-6825-3p","miRNA"
"hsa-miR-6125","false","hsa-miR-6125","miRNA"
"hsa-miR-6075","false","hsa-miR-6075","miRNA"
"hsa-miR-7112-5p","false","hsa-miR-7112-5p","miRNA"
"hsa-miR-6777-5p","false","hsa-miR-6777-5p","miRNA"
"hsa-miR-542-5p","false","hsa-miR-542-5p","miRNA"
"hsa-miR-6786-5p","false","hsa-miR-6786-5p","miRNA"
"hsa-miR-4744","false","hsa-miR-4744","miRNA"
"hsa-miR-4521","false","hsa-miR-4521","miRNA"
"hsa-miR-4287","false","hsa-miR-4287","miRNA"
"hsa-miR-3917","false","hsa-miR-3917","miRNA"
"hsa-miR-6824-3p","false","hsa-miR-6824-3p","miRNA"
"hsa-miR-6751-3p","false","hsa-miR-6751-3p","miRNA"
"hsa-miR-6817-5p","false","hsa-miR-6817-5p","miRNA"
"hsa-miR-4720-5p","false","hsa-miR-4720-5p","miRNA"
"hsa-miR-3922-3p","false","hsa-miR-3922-3p","miRNA"
"hsa-miR-664a-5p","false","hsa-miR-664a-5p","miRNA"
"hsa-miR-637","false","hsa-miR-637","miRNA"
"hsa-miR-7152-3p","false","hsa-miR-7152-3p","miRNA"
"hsa-miR-548q","false","hsa-miR-548q","miRNA"
"hsa-miR-4456","false","hsa-miR-4456","miRNA"
"hsa-miR-7978","false","hsa-miR-7978","miRNA"
"hsa-miR-5008-3p","false","hsa-miR-5008-3p","miRNA"
"hsa-miR-6774-5p","false","hsa-miR-6774-5p","miRNA"
"hsa-miR-544a","false","hsa-miR-544a","miRNA"
"hsa-miR-4462","false","hsa-miR-4462","miRNA"
"hsa-miR-6859-3p","false","hsa-miR-6859-3p","miRNA"
"hsa-miR-3661","false","hsa-miR-3661","miRNA"
"hsa-miR-4786-5p","false","hsa-miR-4786-5p","miRNA"
"hsa-miR-769-5p","false","hsa-miR-769-5p","miRNA"
"hsa-miR-4468","false","hsa-miR-4468","miRNA"
"hsa-miR-1225-3p","false","hsa-miR-1225-3p","miRNA"
"hsa-miR-2114-3p","false","hsa-miR-2114-3p","miRNA"
"hsa-miR-6133","false","hsa-miR-6133","miRNA"
"hsa-miR-924","false","hsa-miR-924","miRNA"
"hsa-miR-1909-5p","false","hsa-miR-1909-5p","miRNA"
"hsa-miR-4534","false","hsa-miR-4534","miRNA"
"hsa-miR-3171","false","hsa-miR-3171","miRNA"
"hsa-miR-1286","false","hsa-miR-1286","miRNA"
"hsa-miR-4722-5p","false","hsa-miR-4722-5p","miRNA"
"hsa-miR-657","false","hsa-miR-657","miRNA"
"hsa-miR-6076","false","hsa-miR-6076","miRNA"
"hsa-miR-3189-5p","false","hsa-miR-3189-5p","miRNA"
"hsa-miR-4313","false","hsa-miR-4313","miRNA"
"hsa-miR-6743-3p","false","hsa-miR-6743-3p","miRNA"
"hsa-miR-6720-3p","false","hsa-miR-6720-3p","miRNA"
"hsa-miR-1301-5p","false","hsa-miR-1301-5p","miRNA"
"hsa-miR-8075","false","hsa-miR-8075","miRNA"
"hsa-miR-5580-5p","false","hsa-miR-5580-5p","miRNA"
"hsa-miR-6861-3p","false","hsa-miR-6861-3p","miRNA"
"hsa-miR-492","false","hsa-miR-492","miRNA"
"hsa-miR-659-5p","false","hsa-miR-659-5p","miRNA"
"hsa-miR-505-5p","false","hsa-miR-505-5p","miRNA"
"hsa-miR-765","false","hsa-miR-765","miRNA"
"hsa-miR-6809-5p","false","hsa-miR-6809-5p","miRNA"
"hsa-miR-593-5p","false","hsa-miR-593-5p","miRNA"
"hsa-miR-1207-5p","false","hsa-miR-1207-5p","miRNA"
"hsa-miR-874-5p","false","hsa-miR-874-5p","miRNA"
"hsa-miR-4467","false","hsa-miR-4467","miRNA"
"hsa-miR-92b-5p","false","hsa-miR-92b-5p","miRNA"
"hsa-miR-2861","false","hsa-miR-2861","miRNA"
"hsa-miR-664b-5p","false","hsa-miR-664b-5p","miRNA"
"hsa-miR-4271","false","hsa-miR-4271","miRNA"
"hsa-miR-6762-5p","false","hsa-miR-6762-5p","miRNA"
"hsa-miR-128-1-5p","false","hsa-miR-128-1-5p","miRNA"
"hsa-miR-625-5p","false","hsa-miR-625-5p","miRNA"
"hsa-miR-5010-5p","false","hsa-miR-5010-5p","miRNA"
"hsa-miR-4488","false","hsa-miR-4488","miRNA"
"hsa-miR-6846-5p","false","hsa-miR-6846-5p","miRNA"
"hsa-miR-6795-5p","false","hsa-miR-6795-5p","miRNA"
"hsa-miR-6885-5p","false","hsa-miR-6885-5p","miRNA"
"hsa-miR-342-5p","false","hsa-miR-342-5p","miRNA"
"hsa-miR-6747-5p","false","hsa-miR-6747-5p","miRNA"
"hsa-miR-555","false","hsa-miR-555","miRNA"
"hsa-miR-503-3p","false","hsa-miR-503-3p","miRNA"
"hsa-miR-363-5p","false","hsa-miR-363-5p","miRNA"
"hsa-miR-6756-5p","false","hsa-miR-6756-5p","miRNA"
"hsa-miR-6503-5p","false","hsa-miR-6503-5p","miRNA"
"hsa-miR-7107-3p","false","hsa-miR-7107-3p","miRNA"
"hsa-miR-4694-5p","false","hsa-miR-4694-5p","miRNA"
"hsa-miR-409-5p","false","hsa-miR-409-5p","miRNA"
"hsa-miR-92a-1-5p","false","hsa-miR-92a-1-5p","miRNA"
"hsa-miR-4504","false","hsa-miR-4504","miRNA"
"hsa-miR-542-3p","false","hsa-miR-542-3p","miRNA"
"hsa-miR-550a-3-5p","false","hsa-miR-550a-3-5p","miRNA"
"hsa-miR-3691-5p","false","hsa-miR-3691-5p","miRNA"
"hsa-miR-1233-5p","false","hsa-miR-1233-5p","miRNA"
"hsa-miR-4769-5p","false","hsa-miR-4769-5p","miRNA"
"hsa-miR-3152-3p","false","hsa-miR-3152-3p","miRNA"
"hsa-miR-6853-3p","false","hsa-miR-6853-3p","miRNA"
"hsa-miR-6892-5p","false","hsa-miR-6892-5p","miRNA"
"hsa-miR-3941","false","hsa-miR-3941","miRNA"
"hsa-miR-4672","false","hsa-miR-4672","miRNA"
"hsa-miR-6824-5p","false","hsa-miR-6824-5p","miRNA"
"hsa-miR-6789-5p","false","hsa-miR-6789-5p","miRNA"
"hsa-miR-4278","false","hsa-miR-4278","miRNA"
"hsa-miR-3924","false","hsa-miR-3924","miRNA"
"hsa-miR-95-3p","false","hsa-miR-95-3p","miRNA"
"hsa-miR-3677-3p","false","hsa-miR-3677-3p","miRNA"
"hsa-miR-887-3p","false","hsa-miR-887-3p","miRNA"
"hsa-miR-5708","false","hsa-miR-5708","miRNA"
"hsa-miR-6790-5p","false","hsa-miR-6790-5p","miRNA"
"hsa-miR-1273h-3p","false","hsa-miR-1273h-3p","miRNA"
"hsa-miR-3678-3p","false","hsa-miR-3678-3p","miRNA"
"hsa-miR-4715-3p","false","hsa-miR-4715-3p","miRNA"
"hsa-miR-4737","false","hsa-miR-4737","miRNA"
"hsa-miR-6821-5p","false","hsa-miR-6821-5p","miRNA"
"hsa-miR-4535","false","hsa-miR-4535","miRNA"
"hsa-miR-1269b","false","hsa-miR-1269b","miRNA"
"hsa-miR-4730","false","hsa-miR-4730","miRNA"
"hsa-miR-6770-3p","false","hsa-miR-6770-3p","miRNA"
"hsa-miR-1302","false","hsa-miR-1302","miRNA"
"hsa-miR-6780a-5p","false","hsa-miR-6780a-5p","miRNA"
"hsa-miR-1228-5p","false","hsa-miR-1228-5p","miRNA"
"hsa-miR-4674","false","hsa-miR-4674","miRNA"
"hsa-miR-1227-5p","false","hsa-miR-1227-5p","miRNA"
"hsa-miR-4665-5p","false","hsa-miR-4665-5p","miRNA"
"hsa-miR-7109-5p","false","hsa-miR-7109-5p","miRNA"
"hsa-miR-6737-5p","false","hsa-miR-6737-5p","miRNA"
"hsa-miR-3170","false","hsa-miR-3170","miRNA"
"hsa-miR-297","false","hsa-miR-297","miRNA"
"hsa-miR-4433b-5p","false","hsa-miR-4433b-5p","miRNA"
"hsa-miR-4260","false","hsa-miR-4260","miRNA"
"hsa-miR-5572","false","hsa-miR-5572","miRNA"
"CD2","false","CD2","gene"
"hsa-miR-142-3p.1","false","hsa-miR-142-3p.1","miRNA"
"hsa-miR-4798-3p","false","hsa-miR-4798-3p","miRNA"
"hsa-miR-3680-5p","false","hsa-miR-3680-5p","miRNA"
"hsa-miR-6735-5p","false","hsa-miR-6735-5p","miRNA"
"hsa-miR-6815-5p","false","hsa-miR-6815-5p","miRNA"
"hsa-miR-4746-5p","false","hsa-miR-4746-5p","miRNA"
"hsa-miR-3130-3p","false","hsa-miR-3130-3p","miRNA"
"hsa-miR-6737-3p","false","hsa-miR-6737-3p","miRNA"
"hsa-miR-423-3p","false","hsa-miR-423-3p","miRNA"
"hsa-miR-4633-3p","false","hsa-miR-4633-3p","miRNA"
"hsa-miR-4791","false","hsa-miR-4791","miRNA"
"hsa-miR-6073","false","hsa-miR-6073","miRNA"
"CD27","false","CD27","gene"
"hsa-miR-6768-5p","false","hsa-miR-6768-5p","miRNA"
"hsa-miR-509-5p","false","hsa-miR-509-5p","miRNA"
"hsa-miR-3943","false","hsa-miR-3943","miRNA"
"hsa-miR-7160-3p","false","hsa-miR-7160-3p","miRNA"
"hsa-miR-299-3p","false","hsa-miR-299-3p","miRNA"
"hsa-miR-4685-5p","false","hsa-miR-4685-5p","miRNA"
"hsa-miR-6891-3p","false","hsa-miR-6891-3p","miRNA"
"hsa-miR-6727-3p","false","hsa-miR-6727-3p","miRNA"
"hsa-miR-8052","false","hsa-miR-8052","miRNA"
"hsa-miR-608","false","hsa-miR-608","miRNA"
"hsa-miR-6745","false","hsa-miR-6745","miRNA"
"hsa-miR-6803-5p","false","hsa-miR-6803-5p","miRNA"
"CD3D","false","CD3D","gene"
"hsa-miR-302a-3p","false","hsa-miR-302a-3p","miRNA"
"hsa-miR-10a-5p","false","hsa-miR-10a-5p","miRNA"
"hsa-miR-130b-3p","false","hsa-miR-130b-3p","miRNA"
"hsa-miR-187-3p","false","hsa-miR-187-3p","miRNA"
"hsa-miR-208a-3p","false","hsa-miR-208a-3p","miRNA"
"hsa-miR-499a-5p","false","hsa-miR-499a-5p","miRNA"
"hsa-miR-548ay-3p","false","hsa-miR-548ay-3p","miRNA"
"hsa-miR-548m","false","hsa-miR-548m","miRNA"
"hsa-miR-548a-5p","false","hsa-miR-548a-5p","miRNA"
"hsa-miR-4796-3p","false","hsa-miR-4796-3p","miRNA"
"hsa-miR-605-5p","false","hsa-miR-605-5p","miRNA"
"hsa-miR-4662a-3p","false","hsa-miR-4662a-3p","miRNA"
"hsa-miR-519a-3p","false","hsa-miR-519a-3p","miRNA"
"hsa-miR-362-3p","false","hsa-miR-362-3p","miRNA"
"hsa-miR-1912","false","hsa-miR-1912","miRNA"
"hsa-miR-3654","false","hsa-miR-3654","miRNA"
"hsa-miR-5694","false","hsa-miR-5694","miRNA"
"hsa-miR-596","false","hsa-miR-596","miRNA"
"hsa-miR-6511a-5p","false","hsa-miR-6511a-5p","miRNA"
"hsa-miR-6808-5p","false","hsa-miR-6808-5p","miRNA"
"hsa-miR-7845-5p","false","hsa-miR-7845-5p","miRNA"
"hsa-miR-6782-5p","false","hsa-miR-6782-5p","miRNA"
"hsa-miR-6841-5p","false","hsa-miR-6841-5p","miRNA"
"hsa-miR-3927-3p","false","hsa-miR-3927-3p","miRNA"
"hsa-miR-5588-3p","false","hsa-miR-5588-3p","miRNA"
"hsa-miR-371a-3p","false","hsa-miR-371a-3p","miRNA"
"hsa-miR-3677-5p","false","hsa-miR-3677-5p","miRNA"
"hsa-miR-3074-3p","false","hsa-miR-3074-3p","miRNA"
"hsa-miR-136-3p","false","hsa-miR-136-3p","miRNA"
"hsa-miR-6514-5p","false","hsa-miR-6514-5p","miRNA"
"hsa-miR-3668","false","hsa-miR-3668","miRNA"
"hsa-miR-7852-3p","false","hsa-miR-7852-3p","miRNA"
"hsa-miR-4491","false","hsa-miR-4491","miRNA"
"hsa-miR-1228-3p","false","hsa-miR-1228-3p","miRNA"
"hsa-miR-3622b-3p","false","hsa-miR-3622b-3p","miRNA"
"hsa-miR-4999-3p","false","hsa-miR-4999-3p","miRNA"
"hsa-miR-499b-5p","false","hsa-miR-499b-5p","miRNA"
"hsa-miR-5000-3p","false","hsa-miR-5000-3p","miRNA"
"hsa-miR-3155a","false","hsa-miR-3155a","miRNA"
"hsa-miR-4716-5p","false","hsa-miR-4716-5p","miRNA"
"hsa-miR-4421","false","hsa-miR-4421","miRNA"
"hsa-miR-6767-5p","false","hsa-miR-6767-5p","miRNA"
"hsa-miR-373-5p","false","hsa-miR-373-5p","miRNA"
"hsa-miR-3151-3p","false","hsa-miR-3151-3p","miRNA"
"hsa-miR-6868-5p","false","hsa-miR-6868-5p","miRNA"
"hsa-miR-600","false","hsa-miR-600","miRNA"
"hsa-miR-635","false","hsa-miR-635","miRNA"
"hsa-miR-4699-5p","false","hsa-miR-4699-5p","miRNA"
"hsa-miR-549a","false","hsa-miR-549a","miRNA"
"hsa-miR-610","false","hsa-miR-610","miRNA"
"hsa-miR-4510","false","hsa-miR-4510","miRNA"
"hsa-miR-1236-5p","false","hsa-miR-1236-5p","miRNA"
"hsa-miR-4707-3p","false","hsa-miR-4707-3p","miRNA"
"hsa-miR-3135a","false","hsa-miR-3135a","miRNA"
"hsa-miR-4746-3p","false","hsa-miR-4746-3p","miRNA"
"hsa-miR-6722-5p","false","hsa-miR-6722-5p","miRNA"
"hsa-miR-149-3p","false","hsa-miR-149-3p","miRNA"
"hsa-miR-4649-5p","false","hsa-miR-4649-5p","miRNA"
"hsa-miR-412-5p","false","hsa-miR-412-5p","miRNA"
"hsa-miR-505-3p.1","false","hsa-miR-505-3p.1","miRNA"
"hsa-miR-3618","false","hsa-miR-3618","miRNA"
"hsa-miR-934","false","hsa-miR-934","miRNA"
"hsa-miR-3689a-5p","false","hsa-miR-3689a-5p","miRNA"
"hsa-miR-933","false","hsa-miR-933","miRNA"
"hsa-miR-6740-5p","false","hsa-miR-6740-5p","miRNA"
"hsa-miR-4666a-5p","false","hsa-miR-4666a-5p","miRNA"
"hsa-miR-331-5p","false","hsa-miR-331-5p","miRNA"
"hsa-miR-4691-5p","false","hsa-miR-4691-5p","miRNA"
"hsa-miR-3192-3p","false","hsa-miR-3192-3p","miRNA"
"hsa-miR-4758-5p","false","hsa-miR-4758-5p","miRNA"
"hsa-miR-500a-3p","false","hsa-miR-500a-3p","miRNA"
"hsa-miR-1202","false","hsa-miR-1202","miRNA"
"hsa-miR-3198","false","hsa-miR-3198","miRNA"
"hsa-miR-30c-2-3p","false","hsa-miR-30c-2-3p","miRNA"
"hsa-miR-450b-3p","false","hsa-miR-450b-3p","miRNA"
"hsa-miR-3940-5p","false","hsa-miR-3940-5p","miRNA"
"hsa-miR-487a-5p","false","hsa-miR-487a-5p","miRNA"
"hsa-miR-4265","false","hsa-miR-4265","miRNA"
"hsa-miR-4273","false","hsa-miR-4273","miRNA"
"hsa-miR-6509-5p","false","hsa-miR-6509-5p","miRNA"
"CD52","false","CD52","gene"
"hsa-miR-499a-3p","false","hsa-miR-499a-3p","miRNA"
"hsa-miR-4640-3p","false","hsa-miR-4640-3p","miRNA"
"hsa-miR-1283","false","hsa-miR-1283","miRNA"
"hsa-miR-3187-5p","false","hsa-miR-3187-5p","miRNA"
"hsa-miR-6798-3p","false","hsa-miR-6798-3p","miRNA"
"hsa-miR-497-5p","false","hsa-miR-497-5p","miRNA"
"CXCL10","false","CXCL10","gene"
"hsa-miR-449b-5p","false","hsa-miR-449b-5p","miRNA"
"hsa-miR-153-3p","false","hsa-miR-153-3p","miRNA"
"hsa-miR-376c-3p","false","hsa-miR-376c-3p","miRNA"
"hsa-miR-181a-2-3p","false","hsa-miR-181a-2-3p","miRNA"
"hsa-miR-4536-3p","false","hsa-miR-4536-3p","miRNA"
"hsa-miR-548au-3p","false","hsa-miR-548au-3p","miRNA"
"hsa-miR-4777-3p","false","hsa-miR-4777-3p","miRNA"
"hsa-miR-8074","false","hsa-miR-8074","miRNA"
"hsa-miR-556-3p","false","hsa-miR-556-3p","miRNA"
"CXCL13","false","CXCL13","gene"
"hsa-miR-548az-3p","false","hsa-miR-548az-3p","miRNA"
"hsa-miR-606","false","hsa-miR-606","miRNA"
"hsa-miR-4704-5p","false","hsa-miR-4704-5p","miRNA"
"hsa-miR-6510-3p","false","hsa-miR-6510-3p","miRNA"
"hsa-miR-5684","false","hsa-miR-5684","miRNA"
"hsa-miR-6873-5p","false","hsa-miR-6873-5p","miRNA"
"hsa-miR-4781-5p","false","hsa-miR-4781-5p","miRNA"
"hsa-miR-4478","false","hsa-miR-4478","miRNA"
"hsa-miR-6732-5p","false","hsa-miR-6732-5p","miRNA"
"hsa-miR-195-3p","false","hsa-miR-195-3p","miRNA"
"hsa-miR-545-5p","false","hsa-miR-545-5p","miRNA"
"hsa-miR-103b","false","hsa-miR-103b","miRNA"
"hsa-miR-1915-3p","false","hsa-miR-1915-3p","miRNA"
"hsa-miR-6840-5p","false","hsa-miR-6840-5p","miRNA"
"hsa-miR-4707-5p","false","hsa-miR-4707-5p","miRNA"
"hsa-miR-340-3p","false","hsa-miR-340-3p","miRNA"
"hsa-miR-371b-5p","false","hsa-miR-371b-5p","miRNA"
"hsa-miR-7155-5p","false","hsa-miR-7155-5p","miRNA"
"hsa-miR-6759-3p","false","hsa-miR-6759-3p","miRNA"
"hsa-miR-4758-3p","false","hsa-miR-4758-3p","miRNA"
"hsa-miR-6829-3p","false","hsa-miR-6829-3p","miRNA"
"hsa-miR-6780b-5p","false","hsa-miR-6780b-5p","miRNA"
"hsa-miR-1343-5p","false","hsa-miR-1343-5p","miRNA"
"hsa-miR-486-3p","false","hsa-miR-486-3p","miRNA"
"hsa-miR-197-5p","false","hsa-miR-197-5p","miRNA"
"hsa-miR-1229-5p","false","hsa-miR-1229-5p","miRNA"
"hsa-miR-1262","false","hsa-miR-1262","miRNA"
"hsa-miR-4760-5p","false","hsa-miR-4760-5p","miRNA"
"CXCL9","false","CXCL9","gene"
"hsa-miR-208b-3p","false","hsa-miR-208b-3p","miRNA"
"hsa-miR-129-1-3p","false","hsa-miR-129-1-3p","miRNA"
"hsa-miR-181d-5p","false","hsa-miR-181d-5p","miRNA"
"hsa-miR-551b-3p","false","hsa-miR-551b-3p","miRNA"
"hsa-miR-1-3p","false","hsa-miR-1-3p","miRNA"
"hsa-miR-223-3p","false","hsa-miR-223-3p","miRNA"
"hsa-miR-548ar-3p","false","hsa-miR-548ar-3p","miRNA"
"hsa-miR-553","false","hsa-miR-553","miRNA"
"hsa-miR-548ab","false","hsa-miR-548ab","miRNA"
"hsa-miR-548ah-5p","false","hsa-miR-548ah-5p","miRNA"
"hsa-miR-3121-3p","false","hsa-miR-3121-3p","miRNA"
"hsa-miR-6816-3p","false","hsa-miR-6816-3p","miRNA"
"hsa-miR-708-5p","false","hsa-miR-708-5p","miRNA"
"hsa-miR-1285-5p","false","hsa-miR-1285-5p","miRNA"
"hsa-miR-4302","false","hsa-miR-4302","miRNA"
"hsa-miR-4308","false","hsa-miR-4308","miRNA"
"hsa-miR-3687","false","hsa-miR-3687","miRNA"
"hsa-miR-3678-5p","false","hsa-miR-3678-5p","miRNA"
"hsa-miR-8088","false","hsa-miR-8088","miRNA"
"hsa-miR-369-5p","false","hsa-miR-369-5p","miRNA"
"hsa-miR-601","false","hsa-miR-601","miRNA"
"hsa-miR-6753-3p","false","hsa-miR-6753-3p","miRNA"
"hsa-miR-494-5p","false","hsa-miR-494-5p","miRNA"
"hsa-miR-6806-5p","false","hsa-miR-6806-5p","miRNA"
"hsa-miR-4321","false","hsa-miR-4321","miRNA"
"hsa-miR-4423-3p","false","hsa-miR-4423-3p","miRNA"
"hsa-miR-3162-5p","false","hsa-miR-3162-5p","miRNA"
"hsa-miR-425-3p","false","hsa-miR-425-3p","miRNA"
"hsa-miR-6771-5p","false","hsa-miR-6771-5p","miRNA"
"hsa-miR-4798-5p","false","hsa-miR-4798-5p","miRNA"
"hsa-miR-573","false","hsa-miR-573","miRNA"
"hsa-miR-6812-5p","false","hsa-miR-6812-5p","miRNA"
"hsa-miR-6741-5p","false","hsa-miR-6741-5p","miRNA"
"hsa-miR-5004-3p","false","hsa-miR-5004-3p","miRNA"
"hsa-miR-3913-5p","false","hsa-miR-3913-5p","miRNA"
"EGFR","false","EGFR","gene"
"hsa-miR-215-5p","false","hsa-miR-215-5p","miRNA"
"hsa-miR-106b-5p","false","hsa-miR-106b-5p","miRNA"
"hsa-miR-25-3p","false","hsa-miR-25-3p","miRNA"
"hsa-miR-30a-5p","false","hsa-miR-30a-5p","miRNA"
"hsa-miR-126-3p.2","false","hsa-miR-126-3p.2","miRNA"
"hsa-miR-424-3p","false","hsa-miR-424-3p","miRNA"
"hsa-miR-4484","false","hsa-miR-4484","miRNA"
"hsa-miR-513a-3p","false","hsa-miR-513a-3p","miRNA"
"hsa-miR-548ai","false","hsa-miR-548ai","miRNA"
"hsa-miR-3610","false","hsa-miR-3610","miRNA"
"hsa-miR-4482-5p","false","hsa-miR-4482-5p","miRNA"
"hsa-miR-4463","false","hsa-miR-4463","miRNA"
"hsa-miR-6746-3p","false","hsa-miR-6746-3p","miRNA"
"hsa-miR-4670-5p","false","hsa-miR-4670-5p","miRNA"
"hsa-miR-1910-3p","false","hsa-miR-1910-3p","miRNA"
"hsa-miR-1296-3p","false","hsa-miR-1296-3p","miRNA"
"hsa-miR-3976","false","hsa-miR-3976","miRNA"
"hsa-miR-4269","false","hsa-miR-4269","miRNA"
"hsa-miR-6754-5p","false","hsa-miR-6754-5p","miRNA"
"hsa-miR-885-5p","false","hsa-miR-885-5p","miRNA"
"hsa-miR-6756-3p","false","hsa-miR-6756-3p","miRNA"
"hsa-miR-6791-5p","false","hsa-miR-6791-5p","miRNA"
"hsa-miR-6850-3p","false","hsa-miR-6850-3p","miRNA"
"hsa-miR-8073","false","hsa-miR-8073","miRNA"
"hsa-miR-1234-3p","false","hsa-miR-1234-3p","miRNA"
"hsa-miR-4509","false","hsa-miR-4509","miRNA"
"hsa-miR-325","false","hsa-miR-325","miRNA"
"hsa-miR-6764-3p","false","hsa-miR-6764-3p","miRNA"
"hsa-miR-1199-5p","false","hsa-miR-1199-5p","miRNA"
"hsa-miR-6806-3p","false","hsa-miR-6806-3p","miRNA"
"hsa-miR-1180-5p","false","hsa-miR-1180-5p","miRNA"
"hsa-miR-6722-3p","false","hsa-miR-6722-3p","miRNA"
"hsa-miR-4480","false","hsa-miR-4480","miRNA"
"hsa-miR-4632-3p","false","hsa-miR-4632-3p","miRNA"
"hsa-miR-24-1-5p","false","hsa-miR-24-1-5p","miRNA"
"hsa-miR-4767","false","hsa-miR-4767","miRNA"
"hsa-miR-6854-3p","false","hsa-miR-6854-3p","miRNA"
"hsa-miR-626","false","hsa-miR-626","miRNA"
"hsa-miR-711","false","hsa-miR-711","miRNA"
"hsa-miR-365b-5p","false","hsa-miR-365b-5p","miRNA"
"hsa-miR-4697-5p","false","hsa-miR-4697-5p","miRNA"
"hsa-miR-615-5p","false","hsa-miR-615-5p","miRNA"
"hsa-miR-7704","false","hsa-miR-7704","miRNA"
"hsa-miR-8078","false","hsa-miR-8078","miRNA"
"hsa-miR-4800-5p","false","hsa-miR-4800-5p","miRNA"
"hsa-miR-376b-5p","false","hsa-miR-376b-5p","miRNA"
"hsa-miR-4524b-5p","false","hsa-miR-4524b-5p","miRNA"
"hsa-miR-1295a","false","hsa-miR-1295a","miRNA"
"hsa-miR-4473","false","hsa-miR-4473","miRNA"
"hsa-miR-1468-5p","false","hsa-miR-1468-5p","miRNA"
"hsa-miR-3136-5p","false","hsa-miR-3136-5p","miRNA"
"hsa-miR-4659b-5p","false","hsa-miR-4659b-5p","miRNA"
"hsa-miR-4298","false","hsa-miR-4298","miRNA"
"hsa-miR-7702","false","hsa-miR-7702","miRNA"
"hsa-miR-450a-5p","false","hsa-miR-450a-5p","miRNA"
"EGR1","false","EGR1","gene"
"hsa-miR-181c-5p","false","hsa-miR-181c-5p","miRNA"
"hsa-miR-191-5p","false","hsa-miR-191-5p","miRNA"
"hsa-miR-211-5p","false","hsa-miR-211-5p","miRNA"
"hsa-miR-518c-3p","false","hsa-miR-518c-3p","miRNA"
"hsa-miR-559","false","hsa-miR-559","miRNA"
"hsa-miR-4801","false","hsa-miR-4801","miRNA"
"hsa-miR-6836-5p","false","hsa-miR-6836-5p","miRNA"
"hsa-miR-24-2-5p","false","hsa-miR-24-2-5p","miRNA"
"ERAP2","false","ERAP2","gene"
"hsa-miR-10b-5p","false","hsa-miR-10b-5p","miRNA"
"hsa-miR-625-3p","false","hsa-miR-625-3p","miRNA"
"hsa-miR-7846-3p","false","hsa-miR-7846-3p","miRNA"
"hsa-miR-1292-3p","false","hsa-miR-1292-3p","miRNA"
"hsa-miR-4454","false","hsa-miR-4454","miRNA"
"hsa-miR-4804-3p","false","hsa-miR-4804-3p","miRNA"
"hsa-miR-8056","false","hsa-miR-8056","miRNA"
"hsa-miR-3688-5p","false","hsa-miR-3688-5p","miRNA"
"hsa-miR-7848-3p","false","hsa-miR-7848-3p","miRNA"
"hsa-miR-4804-5p","false","hsa-miR-4804-5p","miRNA"
"FKBP5","false","FKBP5","gene"
"hsa-miR-424-5p","false","hsa-miR-424-5p","miRNA"
"hsa-miR-18a-5p","false","hsa-miR-18a-5p","miRNA"
"hsa-miR-100-5p","false","hsa-miR-100-5p","miRNA"
"hsa-miR-5583-5p","false","hsa-miR-5583-5p","miRNA"
"hsa-miR-6082","false","hsa-miR-6082","miRNA"
"hsa-miR-329-3p","false","hsa-miR-329-3p","miRNA"
"hsa-miR-181c-3p","false","hsa-miR-181c-3p","miRNA"
"hsa-miR-6733-3p","false","hsa-miR-6733-3p","miRNA"
"hsa-miR-4783-3p","false","hsa-miR-4783-3p","miRNA"
"hsa-miR-4304","false","hsa-miR-4304","miRNA"
"hsa-miR-1306-3p","false","hsa-miR-1306-3p","miRNA"
"hsa-miR-6862-3p","false","hsa-miR-6862-3p","miRNA"
"hsa-miR-4520-5p","false","hsa-miR-4520-5p","miRNA"
"hsa-miR-4799-3p","false","hsa-miR-4799-3p","miRNA"
"hsa-miR-3117-5p","false","hsa-miR-3117-5p","miRNA"
