"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"WISP3",0.738774439711673,5.87522290226211,4.96428107597891,4.82413826530279e-05,0.00281061933912616,2.05059302148394
"SLC24A3",0.72407398307552,8.47391167124552,4.96254464780068,4.84518746950156e-05,0.00281061933912616,2.04645990920701
"ID2",-0.650381774537044,10.2214934468058,-4.96170282469695,4.85542542346863e-05,0.00281061933912616,2.04445612684813
"ABCC4",0.643531973219538,7.84818741610862,4.96113287350865,4.86236933338287e-05,0.00281061933912616,2.04309946232991
"YIPF1",0.375933933695522,9.30678853979273,4.95852579342266,4.89426000210022e-05,0.00281675302816524,2.03689362191877
"ZKSCAN4",0.431523011941275,8.44365075476183,4.95430346730264,4.94635633793232e-05,0.00282306698601103,2.02684231774083
"C8orf44-SGK3",0.80022402024871,6.30551213922924,4.95334214788317,4.95829521924878e-05,0.00282306698601103,2.02455378693177
"FOSL2",-0.652451091026652,8.02969581604148,-4.95246515668727,4.96921211558941e-05,0.00282306698601103,2.02246597788598
"PDE1B",-0.496628810465182,8.74694429717217,-4.94708378535991,5.03673205178755e-05,0.00284688861240788,2.00965416843992
"PTPRS",-0.620139952119695,6.82733207380817,-4.94546183036887,5.05726329434451e-05,0.00284688861240788,2.00579244895216
"IGLV1-44",2.4723229455058,11.0052954676058,4.94401376936886,5.07566452011981e-05,0.00284688861240788,2.00234467006535
"DCPS",0.41320956180585,8.16473318154999,4.94200329954821,5.10132437927591e-05,0.00284920805099052,1.99755768556646
"BTG2",-0.980762560937047,8.53511047020709,-4.93927554792483,5.13634793956562e-05,0.00285671586874076,1.99106259040538
"HDHD1",0.513988318688969,9.10230859619761,4.93565128463206,5.1832572717798e-05,0.00286510961622038,1.9824323670805
"FANCF",0.569803630930879,7.45713328808012,4.9347699749192,5.19472922786803e-05,0.00286510961622038,1.98033368782471
"SLC35E3",0.384358379797966,8.26593179376708,4.92945895471528,5.26440566346957e-05,0.00289149119366584,1.96768585265003
"CD38",1.38231558434006,8.17810018167033,4.92558319715665,5.31584568734052e-05,0.00290767972575729,1.95845535075354
"FUT8",0.677382804282624,8.58945071306178,4.91936298688456,5.39946164532583e-05,0.00294126229626247,1.94364017584253
"RHBDL1",-0.307574844355495,5.87817833619699,-4.91735104735665,5.42678976482489e-05,0.0029440334474175,1.93884788417663
"MAT2A",-0.788370846469667,10.9839867224816,-4.91009779186433,5.52647130815355e-05,0.00298587349820524,1.92156999084634
"PAM16",-0.416815304231886,8.52229722255832,-4.90107750293367,5.65301213312572e-05,0.00302981492098228,1.90008035102725
"BIRC3",1.22212914180505,6.35594517323553,4.90103753574787,5.65357925120967e-05,0.00302981492098228,1.89998512840901
"SRRT",-0.697246396453879,6.81460992019625,-4.89315574958157,5.76654492490697e-05,0.00307314494305108,1.88120558033486
"FAR2",0.584898159630597,8.80421558067771,4.89216773433993,5.78086493026909e-05,0.00307314494305108,1.87885134058653
"REST",-0.469946963218479,8.68743477332975,-4.88989927726265,5.81387881630456e-05,0.00307833255565694,1.87344594795949
"CLN5",0.49914353971986,8.9892814471231,4.87344160201918,6.05914405909415e-05,0.00318944630675274,1.83422488093477
"GCH1",1.47220096711257,9.05790859044541,4.87260257244811,6.07192316462711e-05,0.00318944630675274,1.83222512403104
"ADCK4",-0.372816218504202,5.46083521077905,-4.86869301876339,6.13182726764059e-05,0.00319112993322638,1.8229067474905
"LOC101928826",-0.243372185222725,13.6942302982459,-4.86713739754494,6.15582826683201e-05,0.00319112993322638,1.81919881394322
"ADAM28",1.74062883172434,7.58135995170719,4.86591356392344,6.17477665301712e-05,0.00319112993322638,1.81628166880045
"CCL18",1.80920625500696,11.2632270535245,4.86540008168132,6.1827442622593e-05,0.00319112993322638,1.81505771280899
"MPPED1",-0.395360111577544,8.19536045944577,-4.86092754426331,6.25258255669789e-05,0.00319112993322638,1.80439647106271
"KCNF1",-0.299534056682678,6.75828863959041,-4.86075685088548,6.25526358107043e-05,0.00319112993322638,1.80398957553596
"GAP43",1.26669137817512,6.6570413132811,4.85905283720663,6.28209142385081e-05,0.00319112993322638,1.79992753454633
"SERBP1",-0.503196890544212,9.29347785501661,-4.85863278481821,6.28872245159626e-05,0.00319112993322638,1.79892619743474
"PLEKHA1",-0.935381538942751,9.6175859404236,-4.8572833005676,6.31007334085079e-05,0.00319112993322638,1.79570921015279
"UBE2J1",0.668599462596081,9.12226703050935,4.85625794435664,6.32634475874349e-05,0.00319112993322638,1.79326486496964
"BORA",0.474830049473373,7.1971560723952,4.85537986621104,6.34031255147343e-05,0.00319112993322638,1.79117159172093
"FSTL3",-0.561184391797022,8.70589011258473,-4.85030456013396,6.42165647341141e-05,0.00321724424648152,1.77907200729822
"ALAS1",0.615484239496081,8.51952180309228,4.84864749898563,6.44844145704267e-05,0.00321724424648152,1.77512139812031
"DIO3",-0.596052367196919,8.31943228345816,-4.84761961772598,6.4651127110681e-05,0.00321724424648152,1.77267078180486
"IQGAP2",0.774899162271016,8.25452109666362,4.84487032144997,6.5099169765739e-05,0.00322740715426624,1.76611592104017
"ARAP2",0.883292652304266,7.41354679991938,4.83791751328266,6.62462248843923e-05,0.00327201969699515,1.74953814078297
"DNMT1",0.495891873610047,8.40111365339818,4.83331530252614,6.70166407561387e-05,0.00329776681668776,1.73856424267508
"TNPO1",-0.606413865400018,9.41099789239991,-4.83182755146947,6.72676137980436e-05,0.00329785705127668,1.73501660435019
"IGLC1",3.15884525509953,12.0846181473917,4.8277923578376,6.79530895258601e-05,0.00331916991163768,1.72539413462547
"LOC101928747",-0.383491515795216,11.0294655880692,-4.82541904273391,6.83595299172732e-05,0.00332674668204024,1.71973444499963
"TOM1L2",-0.476113901886566,8.72622170810623,-4.82246554986365,6.8868742844821e-05,0.00333542832689691,1.71269099435741
"FOXC1",-0.690260576434047,10.7646867032312,-4.82145241291537,6.90442950930984e-05,0.00333542832689691,1.71027482814706
"SH3PXD2A",-0.491967856569029,5.98666487818973,-4.82001660165535,6.9293857361687e-05,0.00333542832689691,1.70685060873984
"BLNK",1.45501804327406,8.02285879559283,4.81845312129611,6.95666414945347e-05,0.00333642620819984,1.70312185716264
"GZMK",1.74204981892578,9.39571118704694,4.81431386524332,7.02940502253692e-05,0.00335307949592757,1.69324983572177
"ARSF",-0.264516282413598,8.16267550934309,-4.81359873357049,7.04204955705874e-05,0.00335307949592757,1.69154422238161
"CYAT1",2.50730281635716,11.8779942686425,4.81010772834275,7.10410439623681e-05,0.00337050286354791,1.68321787954467
"IGKV1OR2-108",2.55354240516673,9.90813709200588,4.80667351366769,7.16568598182813e-05,0.00338535530410683,1.67502670401356
"NME6",0.349856933384368,7.62322198151802,4.80551620626947,7.18655919357875e-05,0.00338535530410683,1.67226627014951
"CD27",1.6942236030848,8.14668788286936,4.80287823684356,7.23436631087995e-05,0.00338602400723678,1.6659740138492
"FLNB",-0.640867727445776,9.18385891161162,-4.80071768509481,7.2737593103816e-05,0.00338602400723678,1.66082040591438
"ZFP36L2",-1.53540008170132,6.52725277023068,-4.80058955838264,7.2761021836074e-05,0.00338602400723678,1.66051477931841
"METTL10",-0.3431168653139,7.42156508648381,-4.79981406564594,7.2902987237477e-05,0.00338602400723678,1.65866495252028
"MYBL1",0.674767588831391,5.88913849394469,4.79278495793777,7.42025317328004e-05,0.00343433186205272,1.64189740781214
"ABCG1",0.946602068096421,7.94378894715898,4.78636391213765,7.5409991380897e-05,0.00347805594393357,1.62657941443173
"TAF6L",-0.376378146383396,7.7973522806033,-4.78211647204164,7.62195393356502e-05,0.00350318764647917,1.61644627486677
"CAB39",0.327086521874646,10.9427825379491,4.77999261771693,7.66276075628139e-05,0.00350975654432169,1.61137924404183
"IGK",2.76937375138349,10.1306872182154,4.77780698362566,7.70498375157515e-05,0.00351692654895173,1.60616472437409
"TPX2",0.63191798818671,7.58917289209651,4.77460688366157,7.76722660427813e-05,0.00353315390243401,1.5985297022356
"CCL5",1.70664132547261,8.31370710525711,4.77067686018218,7.84435815618095e-05,0.00354244436813022,1.58915289937808
"CCDC88C",0.609709737228192,5.83746247430441,4.76964161594837,7.86480381778297e-05,0.00354244436813022,1.58668281780613
"MALT1",0.59768519995888,8.24116129464472,4.76948327690468,7.86793566692065e-05,0.00354244436813022,1.58630502072681
"CNTRL",0.534926773821427,7.88889950431788,4.76639229320244,7.92932495917416e-05,0.00355798218591825,1.57892983482482
"MIR612",-2.07202117322011,8.63685165470239,-4.76390457363002,7.97908221281685e-05,0.0035682132179411,1.57299392466241
"CCR5",1.1491500764205,9.94185111262825,4.75964398026972,8.06502853399548e-05,0.00358202780530715,1.56282751941171
"CD320",-0.433634909582632,8.96198387369033,-4.75786562446759,8.10117667115309e-05,0.00358202780530715,1.55858400145153
"HHEX",0.528877462850822,8.29202347778449,4.75466170028238,8.16671307260146e-05,0.00358202780530715,1.55093864463266
"KIF11",0.740820965895643,5.83536826141376,4.75442581313117,8.17155914437667e-05,0.00358202780530715,1.55037575224868
"MTF2",0.415531376524638,8.57926904477107,4.75427621500235,8.17463398854899e-05,0.00358202780530715,1.55001876897596
"TXNIP",-1.76939906511608,10.5825015869926,-4.75371082296801,8.18626556995208e-05,0.00358202780530715,1.548669580773
"TXNDC15",0.748334902255758,10.0261807564685,4.75307340498021,8.19939884420992e-05,0.00358202780530715,1.54714851118206
"MIR1292",-0.500049873798097,9.00106812293884,-4.75074840719537,8.24748237739081e-05,0.00359098288531964,1.54160031251031
"FNDC4",-0.743676492048785,9.65338797013199,-4.74946460273399,8.27415411363972e-05,0.00359098288531964,1.5385366988042
"FAM215A",-0.313552623983472,6.48862426540652,-4.74667540963741,8.33239999837337e-05,0.00360444375093034,1.53188059622462
"EGFR",-1.28441216436756,8.78977721452465,-4.7453769638755,8.35965532158329e-05,0.00360445464142664,1.52878195362885
"TRIM34",0.53118700070425,8.79590910810279,4.73583421169702,8.56273029831496e-05,0.00368002795320764,1.5060080550327
"CRTC1",-0.521775439048535,8.73131037974945,-4.73004884137415,8.68825016420116e-05,0.00369793884381744,1.49220050163064
"GNPTAB",0.869605030883816,8.8772013395838,4.72982028626022,8.69324666597318e-05,0.00369793884381744,1.49165501419428
"COMMD10",0.438463064306567,9.45744454013532,4.72925678516408,8.70557783376029e-05,0.00369793884381744,1.49031011528364
"EI24",-0.407289970567218,9.26742937922886,-4.72650800398966,8.76598196737641e-05,0.00369793884381744,1.48374957710779
"IL15RA",0.666645165704517,8.89580736208044,4.72600470301945,8.77708742886123e-05,0.00369793884381744,1.48254833273627
"ITGA7",-0.958304067843863,8.29597988761513,-4.7246360603078,8.80735834335165e-05,0.00369793884381744,1.47928173142785
"SPA17",0.532795168403917,6.48908914663739,4.72439089549266,8.81279182574201e-05,0.00369793884381744,1.47869658267925
"SH2D1A",1.37225020343999,6.66659353250952,4.72171488951815,8.87231824174814e-05,0.00369793884381744,1.47230955253085
"BIN1",-0.564469059908169,9.9909913906219,-4.71997485804387,8.9112407333498e-05,0.00369793884381744,1.46815643149989
"CDC7",0.66916579539857,7.23675066579836,4.71989796195607,8.91296475872719e-05,0.00369793884381744,1.46797289434189
"TRIM22",0.654676578131037,11.3685020507504,4.71922206361597,8.92813294311189e-05,0.00369793884381744,1.466359642859
"CIAO1",-0.330554104252555,8.59790202358589,-4.718592675461,8.94228066344078e-05,0.00369793884381744,1.46485739748854
"ABCB9",-0.337830534427832,7.64509554798137,-4.71746973959581,8.96757852130693e-05,0.00369793884381744,1.46217712211302
"DDX60",0.772894865791269,8.66564052891235,4.71286116619917,9.07215647562939e-05,0.00372944519465547,1.45117699025144
"PTPRU",-0.311419689676863,8.06067118829788,-4.71053227837525,9.12546836402109e-05,0.00373974689580642,1.44561809959022
"HIPK1",-0.722842922930375,7.55497245101818,-4.70619065724182,9.22569570465534e-05,0.00376541880320792,1.43525477540098
"DHX34",-0.39124267229826,7.07773819783669,-4.70535972769372,9.24500348298386e-05,0.00376541880320792,1.43327134428963
"RABAC1",0.484380709217954,11.2075868998826,4.70179644115323,9.32826213405538e-05,0.00378767502664083,1.42476567641074
"PRKCQ",0.685200371366164,7.61757112204365,4.69872293820272,9.40068078936986e-05,0.00380540708284064,1.41742901773732
"NPAT",0.608769934990471,8.63487093287119,4.68827250355521,9.65116295606787e-05,0.00388347052441644,1.39248235280044
"LOC730101",0.645825623889909,7.24118492531688,4.68706616560448,9.68050492920186e-05,0.00388347052441644,1.38960258067961
"PANK2",0.460342267148741,9.96605371389052,4.68586388251116,9.70983731853443e-05,0.00388347052441644,1.38673247404007
"EXOC5",0.868444829323104,6.6450253949,4.68582134856879,9.71087666073764e-05,0.00388347052441644,1.3866309361727
"IGLJ3",2.47924698165182,9.30113122340949,4.67774223342958,9.91033229754017e-05,0.00395129724766684,1.36734400448373
"ITGB4",-0.593976775862219,6.55076530344189,-4.67332445354599,0.000100211302049816,0.00398347449019043,1.35679737851041
"POP5",0.423822466305019,9.55095282087605,4.66624337998168,0.000102013211533089,0.00403710940808321,1.33989230408551
"IGHA1",2.42130234891013,8.21107583990601,4.66563101986685,0.000102170556146247,0.00403710940808321,1.33843036177672
"AREL1",0.558845983188973,9.04733460108381,4.6633071023055,0.000102769899430895,0.00404870582966297,1.33288223986189
"BTN3A3",0.882890125090889,8.91461321555874,4.66208841187453,0.000103085610307615,0.00404909265175637,1.32997272241962
"SCIN",-0.319334662598902,6.77431758880461,-4.6566822186155,0.000104497893699544,0.00409242194941085,1.3170657853888
"GORASP2",0.279013865959186,10.3695733447703,4.65161880065363,0.000105838223303919,0.00413268602322708,1.30497703595549
"ABCC6",-0.437449048373276,6.79829336140829,-4.65027018232378,0.00010619811199318,0.00413454237780507,1.30175722747952
"HNRNPU",-0.492122925064671,10.0227019383351,-4.64793055735187,0.000106825371225757,0.00414676668303622,1.296171380198
"CPSF1",-0.406970685044031,7.64300975376611,-4.64427111446093,0.000107813934049895,0.00417290364040485,1.28743441517738
"ATP6V1G2-DDX39B",-0.552653590331914,11.61377298497,-4.6379451186125,0.000109544520217467,0.00420779733264223,1.27233087488184
"abParts",2.71052303873081,9.80175880665252,4.63778140673166,0.000109589674206429,0.00420779733264223,1.27194000467914
"COMMD8",0.531948135807412,9.3998682133008,4.63689100460071,0.000109835586261865,0.00420779733264223,1.26981412375065
"ITPR2",0.635808682901849,7.31894368521678,4.63634376834987,0.000109986996834193,0.00420779733264223,1.26850756749795
"PSMB8",0.697927061702911,10.4579621417441,4.62357521969392,0.000113579836416931,0.00433272707392196,1.23802168265032
"ENOX1",0.390610036626819,6.3862571233658,4.61783003850391,0.000115234572524656,0.00437267101473758,1.22430448869464
"FIG4",0.343133172333161,9.40288042920486,4.6176472411487,0.000115287616842443,0.00437267101473758,1.22386804078501
"LY6G5C",0.242376667825599,6.86577789364548,4.61373862018115,0.00011642769795542,0.004403295536674,1.2145357861388
"CEND1",-0.374042395335456,8.60802109613712,-4.60795329756834,0.000118135952159307,0.00444942630416066,1.20072267629802
"TFE3",-0.3368096967687,9.40083340938706,-4.60705338958732,0.000118403919265141,0.00444942630416066,1.19857404293053
"PRSS3P3",-0.31566911760931,7.3157566948879,-4.60620919564118,0.000118655849918313,0.00444942630416066,1.19655843303114
"CHKA",-0.477943243185262,8.08523066600103,-4.60304243127432,0.000119605694916105,0.00447237452995615,1.18899741959625
"EGR1",-2.09738968389239,10.1610655537926,-4.59975972389167,0.000120598358454217,0.00449679005875627,1.18115958176232
"GTF2IRD1",-0.696765611764348,9.312282873049,-4.59761397469529,0.000121251671892538,0.00449972162053733,1.17603636475518
"DPP8",0.38708838547731,10.4912071832907,4.59711221269498,0.000121404953499849,0.00449972162053733,1.17483835224809
"CD72",0.95443368705869,7.42438614779313,4.59607083811792,0.000121723699372134,0.00449972162053733,1.17235195559962
"PGAM1",0.309251350253174,12.2438194651976,4.5950508239659,0.000122036719934494,0.00449972162053733,1.16991656050745
"CLCNKB",-0.398755081385356,7.51985157746574,-4.59360111793855,0.000122482991739142,0.00450363156014173,1.1664552314541
"BRD7",0.467375318322765,9.04953995669744,4.59064660059559,0.000123397566130723,0.00452469136529746,1.15940101329106
"PLEKHO1",0.929248037553849,9.18186234872251,4.58728617957745,0.000124446106399989,0.00455053345418964,1.15137767709918
"PTGER4",-0.655001810890431,6.83427380656271,-4.57850837413394,0.000127227308427372,0.00463941565193698,1.13041993235356
"IGH",2.70774517654444,9.43902720837813,4.57558056096981,0.000128168747782148,0.00466090580877004,1.12342958622192
"TAOK3",0.668343450750811,8.4441008435306,4.57387309120146,0.000128721002731633,0.00466816414564008,1.11935290444946
"PRKACB",0.71295115792424,10.5966829608525,4.57219032912423,0.000129267597817997,0.00467517812108424,1.1153352248306
"KIF2A",0.35315481375652,6.15705807950753,4.57096543252583,0.000129666930106529,0.00467684238098126,1.11241072950496
"PCNA",0.521445120489331,9.81459009147352,4.56516939668177,0.000131573330232761,0.00473270698992135,1.09857252585579
"AP5M1",0.591173803322662,8.82897279611041,4.55758658855743,0.000134109865597663,0.00481087341711726,1.08046860899306
"ASXL2",0.340499917071065,9.82360384947347,4.55016211872328,0.000136640864600741,0.00484929575970076,1.06274305568545
"TMSB10",0.42578237329675,13.6351710970462,4.54842065126299,0.000137241420646174,0.00484929575970076,1.05858544171994
"IGLL3P",1.52271472175388,10.0754895820153,4.54838337450263,0.000137254304615325,0.00484929575970076,1.05849644667657
"MDFI",-0.403261286807114,7.9292453501293,-4.54738599341866,0.000137599479445772,0.00484929575970076,1.05611528924668
"PLCL2",0.673811139139158,9.21376851178936,4.54658581026335,0.000137877035894438,0.00484929575970076,1.05420492930965
"RAP1GDS1",0.518847254169035,9.08242119460241,4.54559850935411,0.000138220269598691,0.00484929575970076,1.0518478503244
"DHX38",-0.382457701631739,8.65055065105605,-4.54550742885607,0.000138251976657357,0.00484929575970076,1.05163040540492
